ID do hospede,Nome do hospede,Cidade,Bairro,Tipo de imovel,Preço,Minimo de noite,Numero de avaliações,Ultima avaliação,Avaliação por mês,contagem calculada de listagens de hospede,disponibilidade 365
141511069,Carolina,Bronx,Morrisania,Entire home/apt,80,7,0,,,1,71
148289089,Elmar,Brooklyn,Boerum Hill,Entire home/apt,235,10,0,,,1,64
96079975,Karen,Manhattan,Upper East Side,Entire home/apt,140,7,0,,,1,158
112300256,Ken,Manhattan,Chelsea,Entire home/apt,155,30,0,,,1,171
3054124,Derek,Brooklyn,Williamsburg,Entire home/apt,150,7,0,,,1,11
24680496,Miriam,Manhattan,Hell's Kitchen,Entire home/apt,145,1,0,,,1,10
273841667,Blaine,Bronx,Mott Haven,Entire home/apt,100,1,2,7/7/2019,2,1,40
199213364,Eeman,Brooklyn,Sheepshead Bay,Entire home/apt,140,7,0,,,2,171
19580888,Lola,Manhattan,Harlem,Entire home/apt,100,4,0,,,1,20
32987938,Alex,Manhattan,Upper West Side,Entire home/apt,143,3,0,,,1,10
115751294,Taneisha,Queens,Bayswater,Entire home/apt,80,2,0,,,1,87
71142174,Toniann,Brooklyn,Sunset Park,Entire home/apt,100,4,0,,,1,6
24680832,Angela,Queens,Long Island City,Entire home/apt,180,3,0,,,1,13
274035866,Aurellia,Manhattan,East Harlem,Entire home/apt,110,2,0,,,1,25
183211776,Rafael,Queens,Astoria,Entire home/apt,169,1,0,,,4,28
66084717,Tim,Brooklyn,East Flatbush,Entire home/apt,200,3,0,,,2,206
271029539,Dominique,Manhattan,Harlem,Entire home/apt,170,1,0,,,4,78
53360631,Ashley,Manhattan,Washington Heights,Entire home/apt,90,4,0,,,1,83
151831356,Michael,Manhattan,Midtown,Entire home/apt,199,1,0,,,1,14
29393413,Pirro,Brooklyn,Williamsburg,Entire home/apt,225,1,0,,,1,84
29741813,Yue,Manhattan,Financial District,Entire home/apt,475,2,0,,,1,64
63272360,Annie Lawrence,Queens,Woodhaven,Entire home/apt,140,3,0,,,6,232
8655014,Anton,Queens,Astoria,Entire home/apt,210,7,0,,,1,12
224171371,LuxuryApartmentsByAmber,Manhattan,Chelsea,Entire home/apt,350,1,0,,,1,9
115491896,Will,Manhattan,West Village,Entire home/apt,205,1,0,,,1,365
184501278,Em,Brooklyn,Crown Heights,Entire home/apt,180,1,0,,,1,165
257261595,Xiaolan,Manhattan,Harlem,Entire home/apt,65,1,0,,,1,32
50812891,Molo,Manhattan,East Village,Entire home/apt,159,1,0,,,1,166
66993395,Thomas,Brooklyn,Bedford-Stuyvesant,Entire home/apt,345,4,0,,,3,354
63272360,Annie Lawrence,Queens,Woodhaven,Entire home/apt,85,3,0,,,6,300
228268650,Yan,Manhattan,Roosevelt Island,Entire home/apt,145,1,0,,,1,30
57502664,Omar,Manhattan,Upper East Side,Entire home/apt,120,1,0,,,1,1
274225617,Alberth,Queens,Briarwood,Entire home/apt,58,1,0,,,1,159
1273444,Tanja,Brooklyn,Williamsburg,Entire home/apt,99,4,0,,,1,22
8636072,Ben,Manhattan,Hell's Kitchen,Entire home/apt,260,3,0,,,1,9
241945355,Clement & Rose,Brooklyn,Flatlands,Entire home/apt,170,1,0,,,2,363
540335,Lee,Brooklyn,Williamsburg,Entire home/apt,120,20,0,,,1,22
208514239,Melki,Brooklyn,Williamsburg,Entire home/apt,120,1,0,,,3,365
274311461,Scott,Manhattan,Midtown,Entire home/apt,200,6,0,,,1,176
208514239,Melki,Brooklyn,Williamsburg,Entire home/apt,170,1,0,,,3,365
23492952,Ilgar & Aysel,Manhattan,Harlem,Entire home/apt,115,10,0,,,1,27
2787,John,Brooklyn,Kensington,Private room,149,1,9,10/19/2018,21,6,365
4632,Elisabeth,Manhattan,Harlem,Private room,150,3,0,,,1,365
7356,Garon,Brooklyn,Bedford-Stuyvesant,Private room,60,45,49,10/5/2017,40,1,0
8967,Shunichi,Manhattan,Hell's Kitchen,Private room,79,2,430,6/24/2019,347,1,220
7490,MaryEllen,Manhattan,Upper West Side,Private room,79,2,118,7/21/2017,99,1,0
7989,Kate,Manhattan,Hell's Kitchen,Private room,85,2,188,6/23/2019,150,1,39
9744,Laurie,Brooklyn,South Slope,Private room,89,4,167,6/24/2019,134,3,314
11528,Claudio,Manhattan,Upper West Side,Private room,85,2,113,7/5/2019,91,1,333
18946,Doti,Manhattan,Chelsea,Private room,140,1,260,7/1/2019,212,1,12
22486,Lisel,Brooklyn,Park Slope,Private room,130,2,130,7/1/2019,109,6,347
22486,Lisel,Brooklyn,Park Slope,Private room,80,1,39,1/1/2019,37,6,364
22486,Lisel,Brooklyn,Park Slope,Private room,110,2,71,7/2/2019,61,6,304
25326,Gregory,Brooklyn,Windsor Terrace,Private room,60,1,19,6/23/2019,137,2,85
26394,Claude & Sophie,Manhattan,Inwood,Private room,80,4,0,,,1,0
31374,Shon,Manhattan,Inwood,Private room,44,3,108,6/15/2019,111,3,311
32294,Ssameer Or Trip,Manhattan,Harlem,Private room,50,3,242,6/1/2019,204,3,355
32045,Teri,Manhattan,Harlem,Private room,52,2,88,6/14/2019,142,1,255
32169,Andrea,Brooklyn,Greenpoint,Private room,55,4,197,6/15/2019,165,3,284
32294,Ssameer Or Trip,Manhattan,Harlem,Private room,50,3,273,7/1/2019,237,3,359
35935,Angela,Brooklyn,Bedford-Stuyvesant,Private room,70,1,74,5/12/2019,66,2,269
9744,Laurie,Brooklyn,South Slope,Private room,89,4,168,6/21/2019,141,3,340
7355,Vt,Brooklyn,Bedford-Stuyvesant,Private room,35,60,0,,,1,365
45445,Harriet,Brooklyn,Flatbush,Private room,150,1,0,,,1,365
46978,Edward,Manhattan,East Village,Private room,68,2,245,6/21/2019,208,2,96
47618,Yolande,Brooklyn,Fort Greene,Private room,120,7,25,9/30/2018,23,1,311
16800,Cyn,Manhattan,Upper West Side,Private room,135,4,81,6/16/2019,69,1,273
50124,Orestes,Queens,Long Island City,Private room,130,3,248,7/1/2019,225,1,215
52335,Alexander,Brooklyn,Fort Greene,Private room,80,3,135,6/17/2019,116,2,192
54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,Private room,80,1,112,6/16/2019,101,3,251
59023,Bianca,Manhattan,Lower East Side,Private room,110,5,19,5/18/2019,17,1,301
59734,Luiz,Manhattan,Hell's Kitchen,Private room,69,2,289,6/9/2019,249,2,294
32169,Andrea,Brooklyn,Greenpoint,Private room,49,4,138,6/4/2019,119,3,320
60252,Cristina,Brooklyn,Williamsburg,Private room,80,2,42,6/30/2019,38,1,263
63613,Patricia,Brooklyn,Clinton Hill,Private room,55,7,27,9/30/2017,23,2,292
63924,Mark,Manhattan,Hell's Kitchen,Private room,52,30,191,5/16/2019,165,1,191
64442,Reka,Manhattan,East Village,Private room,80,1,338,7/1/2019,472,2,72
4396,Casey,Manhattan,East Village,Private room,99,1,106,6/21/2019,126,2,336
66243,Enzo,Manhattan,Hell's Kitchen,Private room,51,7,23,6/1/2019,43,1,88
68428,Tye And Etienne,Manhattan,Washington Heights,Private room,65,2,49,6/18/2019,160,2,336
68599,George,Brooklyn,Clinton Hill,Private room,105,2,105,6/26/2019,92,1,304
69942,Victoria,Manhattan,Upper East Side,Private room,200,1,142,7/6/2019,150,1,322
70091,Justin,Queens,Woodside,Private room,70,30,25,5/31/2019,22,1,324
71512,Blaise,Brooklyn,Fort Greene,Private room,95,3,143,6/16/2019,128,1,132
71876,DAVID And RICK,Manhattan,Chelsea,Private room,150,3,167,5/28/2019,165,1,295
72014,Lulú,Brooklyn,Williamsburg,Private room,145,3,61,4/22/2019,54,4,238
44263,Ana,Manhattan,Lower East Side,Private room,94,30,94,4/8/2019,84,1,188
62407,Edward,Manhattan,East Village,Private room,60,3,194,6/30/2019,173,1,26
76627,Pas,Manhattan,East Village,Private room,50,1,2,2/14/2016,5,1,0
72014,Lulú,Brooklyn,Williamsburg,Private room,85,3,174,6/22/2019,154,4,288
961342,Augustin,Brooklyn,Bushwick,Private room,65,4,24,5/26/2019,28,1,317
51038,Erica,Brooklyn,Clinton Hill,Private room,98,7,16,5/31/2019,20,6,185
82685,Elliott,Manhattan,Harlem,Private room,89,1,1,10/9/2018,11,1,365
83257,Olan,Manhattan,Chelsea,Private room,98,30,30,5/1/2019,27,2,364
32294,Ssameer Or Trip,Manhattan,Harlem,Private room,60,3,11,1/3/2019,87,3,219
63318,Meka,Manhattan,Washington Heights,Private room,65,2,68,11/1/2012,60,1,312
97219,Seth,Brooklyn,Williamsburg,Private room,101,3,335,5/29/2019,302,1,152
107628,Dena,Manhattan,Harlem,Private room,100,2,170,6/23/2019,161,1,346
59734,Luiz,Manhattan,Hell's Kitchen,Private room,59,2,334,6/16/2019,300,2,279
51038,Erica,Brooklyn,Clinton Hill,Private room,125,2,19,6/2/2019,20,6,250
118971,Evelyn,Brooklyn,South Slope,Private room,99,2,354,5/20/2019,320,3,20
65091,Kay,Brooklyn,Prospect-Lefferts Gardens,Private room,75,2,9,10/5/2018,8,1,324
6197784,Jo,Brooklyn,Williamsburg,Private room,90,1,9,9/18/2011,8,1,245
124797,Fernando And Lenin,Manhattan,Washington Heights,Private room,85,15,36,8/17/2017,33,1,307
35935,Angela,Brooklyn,Bedford-Stuyvesant,Private room,70,3,63,5/14/2019,58,2,310
127608,Chris,Brooklyn,Clinton Hill,Private room,89,3,260,7/3/2019,235,1,278
129352,Sol,Brooklyn,Greenpoint,Private room,50,3,193,5/20/2019,186,1,0
117287,Lara,Manhattan,Hell's Kitchen,Private room,130,2,50,5/26/2019,45,3,234
137292,Sunder,Brooklyn,Flatlands,Private room,77,2,2,1/1/2019,2,1,178
137814,Waldemar,Brooklyn,Clinton Hill,Private room,76,2,426,6/24/2019,389,3,275
116599,Sahr,Brooklyn,Clinton Hill,Private room,135,4,84,7/1/2019,77,3,365
140025,Fredah,Queens,Flushing,Private room,140,2,1,9/19/2011,1,1,1
72014,Lulú,Brooklyn,Williamsburg,Private room,80,3,200,6/22/2019,186,4,262
149929,Obed,Brooklyn,Fort Greene,Private room,44,8,27,6/29/2019,105,5,280
120291,Karen,Manhattan,West Village,Private room,156,4,79,6/22/2019,74,1,307
62165,Michael,Brooklyn,Prospect Heights,Private room,85,15,9,5/10/2013,9,1,339
142684,White,Brooklyn,Williamsburg,Private room,125,3,155,6/13/2019,161,1,1
157798,Irene,Manhattan,East Harlem,Private room,69,2,34,5/29/2017,32,1,10
168525,Gus,Brooklyn,Williamsburg,Private room,69,4,202,5/28/2019,186,2,53
110506,Myung,Queens,Sunnyside,Private room,79,30,28,4/12/2019,26,1,126
171851,Henry,Brooklyn,DUMBO,Private room,250,3,14,4/25/2011,13,1,189
137814,Waldemar,Brooklyn,Clinton Hill,Private room,70,2,294,6/24/2019,347,3,336
185978,Newyorkroomwithaview,Staten Island,St. George,Private room,70,2,166,6/13/2019,166,1,312
177536,Tessa,Brooklyn,Bushwick,Private room,50,2,47,6/19/2019,94,1,37
190409,Waundell,Bronx,Highbridge,Private room,40,1,219,7/4/2019,204,3,353
72062,Bruce,Manhattan,East Village,Private room,125,1,84,6/23/2019,78,4,310
181376,Carol,Brooklyn,Fort Greene,Private room,110,2,213,6/24/2019,200,2,321
67778,Doug,Brooklyn,Fort Greene,Private room,65,2,206,6/30/2019,192,2,0
867225,Rahul,Manhattan,Morningside Heights,Private room,99,4,122,5/14/2019,118,2,233
209460,Marylyn,Brooklyn,Bedford-Stuyvesant,Private room,90,3,126,5/19/2019,117,4,343
210746,Kathleen R.,Brooklyn,Prospect Heights,Private room,120,3,51,6/24/2019,48,3,250
212722,Teresa,Manhattan,Upper East Side,Private room,75,3,199,6/24/2019,185,1,326
236421,Jessica,Manhattan,Upper East Side,Private room,130,14,0,,,2,0
236655,Erina,Manhattan,Lower East Side,Private room,83,1,285,6/22/2019,269,1,7
237329,Lee,Manhattan,Chelsea,Private room,123,1,375,6/18/2019,352,1,328
27848,Jullett,Queens,Jamaica,Private room,55,2,52,5/20/2019,49,2,365
247432,Charlotte,Brooklyn,Bedford-Stuyvesant,Private room,80,2,11,11/13/2017,48,1,0
204539,Mark,Queens,Ridgewood,Private room,140,7,6,10/8/2015,6,5,365
253385,Douglas,Manhattan,Harlem,Private room,200,30,0,,,1,365
210746,Kathleen R.,Brooklyn,Prospect Heights,Private room,100,2,226,6/6/2019,212,3,250
190409,Waundell,Bronx,Highbridge,Private room,45,1,138,6/30/2019,145,3,323
258164,Jenny,Manhattan,East Harlem,Private room,100,5,204,6/23/2019,192,1,192
262138,Tami,Brooklyn,Bedford-Stuyvesant,Private room,71,2,23,7/1/2019,22,1,91
88209,Jason,Manhattan,NoHo,Private room,130,2,115,12/5/2018,117,1,75
168525,Gus,Brooklyn,Williamsburg,Private room,69,4,82,6/10/2019,113,2,60
264928,Sally,Brooklyn,Fort Greene,Private room,68,3,37,12/31/2018,35,1,0
256161,Wayne,Manhattan,Harlem,Private room,64,1,192,6/3/2019,184,5,245
277379,Agnes,Manhattan,Harlem,Private room,60,1,458,7/3/2019,458,2,258
277394,Linda,Brooklyn,Windsor Terrace,Private room,135,2,21,5/17/2019,26,1,272
279797,Dave,Manhattan,Roosevelt Island,Private room,120,7,17,5/8/2019,30,1,341
256161,Wayne,Manhattan,Harlem,Private room,92,1,189,6/11/2019,182,5,253
249372,Cynthia,Manhattan,Harlem,Private room,175,2,1,10/7/2018,11,1,365
297176,Bethania,Manhattan,Harlem,Private room,80,14,10,6/1/2019,221,2,0
297769,Tunji,Manhattan,Chinatown,Private room,120,4,171,6/23/2019,180,2,353
303939,Lissette,Staten Island,Tompkinsville,Private room,36,2,193,6/25/2019,185,6,360
303939,Lissette,Staten Island,Tompkinsville,Private room,37,2,147,6/10/2019,144,6,0
303939,Lissette,Staten Island,Tompkinsville,Private room,37,2,177,7/2/2019,171,6,320
308875,Scott,Brooklyn,Williamsburg,Private room,59,2,181,6/23/2019,177,2,15
303939,Lissette,Staten Island,Tompkinsville,Private room,36,2,333,7/2/2019,319,6,340
308652,Antonín,Brooklyn,Kensington,Private room,39,1,45,5/16/2019,46,2,365
310458,Emily,Brooklyn,Park Slope,Private room,60,14,9,8/29/2016,9,2,0
295128,Carol Gloria,Bronx,Clason Point,Private room,90,2,0,,,7,349
311286,Helene,Brooklyn,Bedford-Stuyvesant,Private room,70,3,36,8/19/2018,41,4,281
312288,Paula,Manhattan,Inwood,Private room,75,7,0,,,2,323
312722,Kristian & Di,Brooklyn,Williamsburg,Private room,60,17,14,1/7/2019,14,4,362
313317,Niya,Brooklyn,Crown Heights,Private room,100,3,279,6/24/2019,269,1,301
311286,Helene,Brooklyn,Bedford-Stuyvesant,Private room,70,4,18,1/2/2019,22,4,189
314256,Debbie,Brooklyn,Crown Heights,Private room,110,6,50,5/26/2019,355,1,0
314582,Anthony,Brooklyn,Crown Heights,Private room,60,2,227,6/27/2019,227,2,287
46978,Edward,Manhattan,East Village,Private room,68,2,203,6/23/2019,196,2,86
319092,Juhli,Brooklyn,Bedford-Stuyvesant,Private room,75,5,64,1/5/2019,67,1,68
320422,Marlon,Brooklyn,Williamsburg,Private room,60,3,0,,,1,0
321756,Eric,Manhattan,Harlem,Private room,75,3,20,1/2/2019,26,1,364
322716,Alex,Brooklyn,Crown Heights,Private room,49,21,15,6/30/2019,15,5,331
314941,Tony,Manhattan,Lower East Side,Private room,95,1,109,6/23/2019,111,3,364
332189,Elise,Manhattan,Morningside Heights,Private room,122,3,93,6/22/2019,93,1,246
323517,Deda,Manhattan,Upper West Side,Private room,109,1,104,6/25/2019,105,2,364
338454,Share,Manhattan,Harlem,Private room,85,30,64,7/6/2018,68,1,318
343250,Jason,Brooklyn,Greenpoint,Private room,125,3,6,11/13/2016,10,1,325
155689,Joab,Brooklyn,Bushwick,Private room,70,5,47,6/29/2019,49,1,203
353965,Mary And Geoff,Manhattan,Inwood,Private room,90,2,120,6/30/2019,127,1,132
354330,Eyal,Manhattan,East Village,Private room,65,3,52,1/10/2019,63,1,5
340692,Vanessa,Brooklyn,Greenpoint,Private room,59,3,29,6/16/2019,36,1,15
394752,Allison,Brooklyn,Greenpoint,Private room,55,2,1,3/28/2011,1,1,0
308875,Scott,Brooklyn,Williamsburg,Private room,69,2,220,6/22/2019,217,2,8
417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,179,3,36,7/1/2019,36,28,79
134355,Moss Owen,Manhattan,Hell's Kitchen,Private room,150,3,36,6/14/2019,36,1,49
430188,Pam,Brooklyn,Williamsburg,Private room,120,14,76,3/31/2019,76,6,343
434987,Jennifer,Manhattan,East Village,Private room,71,2,182,7/4/2019,181,1,200
417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,349,3,8,3/27/2016,9,28,60
417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,349,3,7,5/24/2019,7,28,60
417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,249,3,2,5/12/2011,2,28,60
448312,Christopher,Brooklyn,Brooklyn Heights,Private room,100,3,66,9/16/2016,68,2,0
417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,179,3,13,6/27/2019,14,28,81
464506,Ange,Manhattan,Two Bridges,Private room,95,3,223,6/23/2019,222,2,60
35375,Savannah,Queens,Astoria,Private room,80,1,42,7/6/2019,121,2,365
116599,Sahr,Brooklyn,Clinton Hill,Private room,165,4,11,6/7/2019,11,3,365
523218,Giorgio,Manhattan,Washington Heights,Private room,67,2,136,6/17/2019,137,1,296
526653,,Queens,Queens Village,Private room,50,1,43,7/8/2019,45,1,88
530032,Lee And Tara,Brooklyn,Williamsburg,Private room,100,3,31,3/1/2019,31,1,0
417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,599,3,9,5/19/2018,9,28,60
547386,Michelle,Queens,Rockaway Beach,Private room,70,27,13,9/21/2015,13,1,335
551055,Alicia,Manhattan,Harlem,Private room,60,3,380,6/26/2019,383,2,247
573316,Kelli,Manhattan,Harlem,Private room,90,1,1,1/2/2016,2,1,0
181376,Carol,Brooklyn,Fort Greene,Private room,95,2,163,5/24/2019,166,2,331
314582,Anthony,Brooklyn,Crown Heights,Private room,55,2,247,6/21/2019,251,2,275
275582,Natalia,Manhattan,Hell's Kitchen,Private room,85,10,116,5/11/2019,117,1,174
567187,Jane,Manhattan,Harlem,Private room,65,14,35,6/1/2019,35,1,283
585458,Paul,Manhattan,Chelsea,Private room,290,2,35,1/3/2019,36,1,20
599354,Bobby,Manhattan,East Village,Private room,87,2,0,,,1,0
622855,Rodney,Brooklyn,Bedford-Stuyvesant,Private room,99,2,38,6/3/2019,54,2,307
308652,Antonín,Brooklyn,Kensington,Private room,39,1,82,5/19/2019,94,2,365
620288,Eric,Manhattan,Upper West Side,Private room,85,1,3,11/6/2014,3,1,0
653405,Tracy,Manhattan,Murray Hill,Private room,130,4,105,6/6/2019,107,1,193
663764,Karen,Brooklyn,East Flatbush,Private room,50,2,263,6/24/2019,269,2,136
683975,Ivy,Brooklyn,Crown Heights,Private room,79,2,115,5/25/2017,118,1,0
299755,Jonathan,Manhattan,East Village,Private room,96,1,34,1/5/2016,58,1,0
216191,M,Brooklyn,Williamsburg,Private room,98,2,8,12/11/2018,9,4,0
731904,Ewelina,Manhattan,East Village,Private room,95,7,25,2/12/2019,30,1,359
256161,Wayne,Manhattan,Harlem,Private room,55,3,119,5/28/2019,122,5,333
733894,Lucy,Queens,Sunnyside,Private room,42,40,53,11/16/2018,55,3,236
739499,Donna,Manhattan,East Village,Private room,175,3,175,6/28/2019,180,1,236
745069,Kimberly,Manhattan,Harlem,Private room,75,3,38,5/8/2018,42,3,365
758441,Fred,Brooklyn,Bedford-Stuyvesant,Private room,165,1,27,10/8/2017,28,4,311
759583,Pepe,Brooklyn,Clinton Hill,Private room,75,3,43,5/20/2019,44,2,365
54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,Private room,88,1,64,7/1/2019,68,3,238
54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,Private room,80,1,39,6/24/2019,41,3,218
759883,Kaye,Manhattan,Chelsea,Private room,150,2,37,7/3/2019,179,1,0
733894,Lucy,Queens,Sunnyside,Private room,42,40,41,6/1/2019,43,3,246
772300,Alain,Brooklyn,Williamsburg,Private room,90,6,3,8/31/2014,3,1,0
242506,Jsun,Brooklyn,Williamsburg,Private room,89,3,205,12/31/2017,231,3,0
32169,Andrea,Brooklyn,Greenpoint,Private room,46,4,86,6/8/2019,89,3,350
69439,Jade,Manhattan,SoHo,Private room,140,2,54,6/16/2019,56,1,221
867225,Rahul,Manhattan,Morningside Heights,Private room,75,5,57,1/1/2019,59,2,201
733894,Lucy,Queens,Sunnyside,Private room,33,44,31,5/1/2019,32,3,161
792159,Wanda,Brooklyn,Bushwick,Private room,60,3,480,7/7/2019,670,1,0
793620,Yvette,Manhattan,Washington Heights,Private room,75,2,34,6/15/2019,35,1,222
22486,Lisel,Brooklyn,Park Slope,Private room,60,1,20,8/24/2018,21,6,258
805344,Alec,Manhattan,Harlem,Private room,65,2,41,6/16/2019,43,2,59
806214,Vanessa,Bronx,University Heights,Private room,37,4,117,5/21/2019,121,1,232
67778,Doug,Brooklyn,Fort Greene,Private room,85,2,35,7/2/2019,55,2,161
803086,Benton,Manhattan,Harlem,Private room,170,2,17,10/1/2015,18,2,88
302772,Cheryl,Manhattan,Lower East Side,Private room,115,3,3,2/15/2016,4,2,337
781647,Jorin,Manhattan,Harlem,Private room,89,5,43,1/3/2018,47,2,247
826459,Jane,Brooklyn,Greenpoint,Private room,91,3,241,6/24/2019,249,1,287
844862,Cj,Manhattan,East Village,Private room,100,4,49,5/7/2019,51,2,43
21475,Milan,Manhattan,Lower East Side,Private room,120,2,99,6/27/2019,104,1,345
876054,Obed,Brooklyn,Williamsburg,Private room,70,2,227,6/18/2019,240,1,37
889106,Lisa,Brooklyn,Williamsburg,Private room,75,4,80,7/6/2019,155,1,0
871727,Village,Manhattan,West Village,Private room,100,30,5,12/3/2018,7,1,359
179020,Michael,Manhattan,Hell's Kitchen,Private room,99,1,89,7/1/2019,100,1,353
912541,David,Manhattan,Chelsea,Private room,255,4,1,4/20/2014,2,1,365
923915,Matthew,Manhattan,East Village,Private room,110,3,81,3/28/2019,85,2,274
936114,Marcela,Manhattan,Hell's Kitchen,Private room,150,28,43,6/29/2019,45,2,258
302936,Melody,Brooklyn,Williamsburg,Private room,65,30,52,10/31/2018,54,1,276
938056,Mike,Queens,Sunnyside,Private room,75,2,160,6/25/2019,168,1,65
936830,Elina,Manhattan,Upper West Side,Private room,89,6,35,6/18/2017,37,1,180
940724,Susan,Manhattan,Washington Heights,Private room,50,1,225,6/12/2019,235,1,343
949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,Private room,43,1,401,7/4/2019,662,2,43
949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,Private room,42,1,72,6/17/2019,84,2,96
304493,Erika,Brooklyn,Williamsburg,Private room,85,1,46,12/30/2018,97,1,59
611716,Elizabeth,Brooklyn,Park Slope,Private room,105,1,211,6/15/2019,221,2,252
964482,Colin,Manhattan,Harlem,Private room,68,2,295,6/12/2019,390,2,188
971075,Jabari,Manhattan,Harlem,Private room,75,3,50,3/30/2019,65,2,38
973438,Susanne,Brooklyn,Williamsburg,Private room,100,2,273,6/24/2019,285,1,254
918087,Kestrel,Brooklyn,Bedford-Stuyvesant,Private room,67,4,72,12/26/2016,76,3,0
903686,Melanie,Brooklyn,Williamsburg,Private room,100,6,8,9/17/2015,9,1,249
464506,Ange,Manhattan,Chinatown,Private room,95,3,172,7/2/2019,184,2,64
1007558,Welcome To My Place,Manhattan,Theater District,Private room,150,1,330,6/20/2019,714,1,111
1011426,Danielle,Brooklyn,Bushwick,Private room,41,2,55,4/30/2019,59,1,286
12221,Lori,Bronx,Concourse Village,Private room,50,3,258,6/25/2019,270,2,276
1031148,Iulia,Queens,Sunnyside,Private room,50,28,258,5/28/2019,290,1,287
666271,Susan,Manhattan,West Village,Private room,80,90,9,6/30/2019,20,1,338
293130,Meli,Brooklyn,Bushwick,Private room,40,1,1,4/21/2019,37,1,5
800223,Nader,Manhattan,Lower East Side,Private room,200,30,25,8/29/2018,49,1,0
1109658,Carmel,Staten Island,Emerson Hill,Private room,80,2,2,2/8/2018,5,1,158
1112560,Mary,Brooklyn,Bedford-Stuyvesant,Private room,79,3,152,6/25/2019,160,3,192
1129218,Orlando,Manhattan,Harlem,Private room,80,7,19,6/3/2019,35,1,285
1139574,Carmel,Manhattan,Harlem,Private room,100,1,33,5/25/2019,38,1,84
921500,Boubacar And Pattee,Manhattan,Harlem,Private room,55,4,99,2/28/2019,104,1,260
918087,Kestrel,Brooklyn,Bedford-Stuyvesant,Private room,75,3,59,1/5/2017,62,3,0
